#Frame            fit       ligand
     246       2.4149       3.2619
     247       2.3433       3.0991
     248       2.0695       3.0588
     249       2.0235       3.0875
     250       2.1955       3.0488
     251       2.0786       3.0209
     252       2.2024       3.1245
     253       2.2284       3.2594
     254       2.1952       3.1011
     255       2.3974       3.1358
     256       2.0614       3.0595
     257       2.0189       3.2918
     258       2.2423       2.9779
     259       2.0452       2.9415
     260       2.1044       3.2254
     261       2.0802       2.8764
     262       2.0346       2.8376
     263       2.0955       2.7087
     264       2.0613       2.4621
     265       2.0089       3.2148
     266       1.9818       2.6317
     267       2.2048       2.8836
     268       2.0952       2.7922
     269       2.2472       2.9664
     270       2.6298       2.5644
     271       2.2229       2.6189
     272       2.2520       2.7473
     273       2.7121       2.2562
     274       2.2392       2.6433
     275       2.4849       2.6792
     276       2.1266       3.0765
     277       1.8222       3.0233
     278       2.3332       2.5915
     279       2.2181       2.9708
     280       2.1962       3.0218
     281       2.1850       2.7909
     282       2.4492       2.8296
     283       2.0256       2.8115
     284       2.3948       2.8891
     285       2.2117       2.5203
     286       1.9380       2.8616
     287       2.0657       3.0126
     288       1.9199       3.1144
     289       1.8922       3.2371
     290       2.0491       2.6511
     291       2.2572       2.7063
     292       1.9216       2.6666
     293       1.8348       2.6212
     294       2.0657       2.6667
     295       1.9602       2.8842
     296       1.9672       2.7012
     297       2.1211       2.7305
     298       1.9817       2.7648
     299       2.0258       2.9488
     300       1.9548       3.2824
     301       2.1357       2.5949
     302       1.8120       2.5796
     303       2.0350       2.9411
     304       2.0711       2.6509
     305       2.3143       3.3531
     306       2.6498       2.5123
     307       2.2267       2.7475
     308       2.3115       2.7587
     309       2.6590       2.6744
     310       2.3623       2.9538
     311       2.5081       2.7574
     312       2.6395       2.8238
     313       3.1308       2.9705
     314       2.6667       2.9712
     315       2.6110       2.5508
     316       2.5421       2.7169
     317       2.5130       3.0419
     318       2.6314       2.3128
     319       2.5474       2.6741
     320       2.2779       2.7852
     321       3.0135       2.8614
     322       2.4778       2.5810
     323       2.4411       2.8173
     324       2.6140       2.8927
     325       3.0201       2.1221
     326       2.6031       1.8744
     327       2.6897       1.9499
     328       2.5971       1.8484
     329       3.0310       3.1699
     330       3.1446       3.5582
     331       2.9981       4.3899
     332       2.9928       3.4933
     333       3.2666       3.9885
     334       2.5267       3.3094
     335       2.6095       4.0441
     336       2.5820       3.6979
     337       2.6346       3.9087
     338       2.8312       4.5267
     339       2.8752       3.8579
     340       3.0517       4.3637
     341       2.8293       3.4602
     342       2.3529       3.8436
     343       2.5433       5.9125
     344       3.0710       6.7281
     345       2.4943       4.3550
     346       2.8602       4.2584
     347       2.8647       4.1579
     348       3.6314       5.9400
     349       3.4204       5.1427
     350       3.7646       5.7283
     351       3.2112       5.6106
     352       4.0533       4.7803
     353       3.5419       5.1109
     354       3.3490       5.5371
     355       2.7773       4.2503
     356       4.0067       5.5685
     357       3.7736       4.8664
     358       3.5313       7.3035
     359       2.4669       3.4448
     360       2.4904       4.7974
     361       2.9408       7.8172
     362       2.7205       7.3162
     363       3.5159       7.3330
     364       2.8226       8.8964
     365       2.8904       8.0410
     366       3.2861       7.9697
     367       2.5420       5.6623
     368       3.0939       6.3473
     369       3.2189       6.2457
     370       2.9894       6.6669
     371       2.9003       7.1655
     372       3.3374       6.3022
     373       2.8361       6.1200
     374       2.7203       7.5702
     375       2.8974       6.5142
     376       3.5879       7.3520
     377       3.0073       6.8969
     378       3.1470       6.7906
     379       3.0591       5.8562
     380       3.0498       6.4045
     381       2.8113       5.8376
     382       3.1454       7.9112
     383       2.2462       6.3145
     384       3.0339       7.5125
     385       2.8064       7.1433
     386       2.6585       6.8910
     387       2.6014       6.7215
     388       2.5512       7.8231
     389       3.2641       8.0442
     390       2.6451       7.2329
     391       2.6751       7.7204
     392       2.8150       6.7375
     393       3.2702       8.1358
     394       2.7878       6.7271
     395       3.7759       6.8831
     396       3.3311       7.1410
     397       3.2655       7.4086
     398       3.2133       6.5058
     399       3.3578       6.6749
     400       4.0001       6.9729
     401       3.4365       5.9517
     402       2.7852       6.1945
     403       3.0058       8.0077
     404       3.3148       8.3452
     405       3.2638       6.3365
     406       3.3096       8.2671
     407       4.1155       7.9346
     408       3.4359       8.1294
     409       4.1767       8.7085
     410       3.0439       5.4565
     411       3.5567       5.1811
     412       3.6037       9.5792
     413       3.2392       8.7005
     414       2.8752      13.8434
     415       3.0072      11.3827
     416       3.1731       8.8616
     417       4.4918       9.2295
     418       3.9033      20.6494
     419       4.3546      14.0657
     420       4.5624      19.1454
     421       2.7896      28.2570
     422       3.9985      37.6792
     423       3.3002      49.9414
     424       3.1002      46.3283
     425       3.2558      60.4692
     426       2.7438      53.3473
     427       2.4681      59.2272
     428       3.6032      42.4740
     429       4.1003      27.6002
     430       3.1530      48.3640
     431       2.8989      56.0598
     432       3.5466      38.4695
     433       2.9281      39.1926
     434       2.8506      44.2589
     435       2.3753      28.8374
     436       3.2185      21.2256
     437       3.5194      34.6550
     438       2.9369      37.9299
     439       2.9533      67.6388
     440       3.0321      43.7906
     441       3.4579      34.8852
     442       2.7476      35.0454
     443       2.4290      33.5834
     444       2.5571      50.4976
     445       2.7415      30.1879
     446       2.5731      49.5163
     447       2.3208      51.0388
     448       2.6141      45.2592
     449       2.5425      38.8292
     450       2.4313      37.6254
     451       2.2941      36.5063
     452       2.6299      47.4787
     453       2.5933      24.4508
     454       2.4554      26.0717
     455       2.1889      14.9966
     456       2.4450      14.6657
     457       3.3283      15.8814
     458       3.5184      30.0226
     459       4.4387      39.4992
     460       3.7866      39.9039
     461       5.3507      43.6138
     462       4.6018      55.2545
     463       4.4471      56.3550
     464       5.2259      53.2360
     465       4.8810      22.5135
     466       3.0417      25.0668
     467       2.5041      35.9902
     468       3.4899      42.3775
     469       3.1284      34.4803
     470       3.6135      43.2916
     471       3.9052      43.4347
     472       3.9322      28.6551
     473       3.9632      30.3646
     474       5.7884      29.5959
     475       4.8898      28.5627
     476       5.3495      26.0437
     477       4.8971      32.7161
     478       6.6810      24.0458
     479       9.2235      18.8161
     480       8.9522      49.9228
     481       9.4878      53.4908
     482       8.7332      38.3963
     483       8.7237      41.0580
     484      10.1526      40.3041
     485       9.4345      41.6015
     486      11.4062      63.0392
     487      10.4164      58.6013
     488       7.7578      49.7092
     489      10.2971      55.2162
     490       8.9456      47.3003
     491       6.8083      44.1887
     492       6.9105      55.6879
     493      10.0930      50.8186
     494       7.7975      45.7840
     495       5.7642      48.2265
     496       7.2231      46.0513
     497       7.6484      54.6374
     498       9.3533      70.7128
     499       8.0095      57.5739
     500       7.8927      53.8788
     501       1.4103       1.9525
     502       1.7212       1.5683
     503       1.3188       1.6916
     504       1.5280       1.3420
     505       1.5913       1.6588
     506       1.6129       2.0367
     507       1.5869       1.3542
     508       1.5372       1.6091
     509       1.6897       1.7165
     510       1.4181       1.6682
     511       1.5463       1.6513
     512       1.7392       1.5418
     513       1.6762       1.7066
     514       1.8995       1.7594
     515       1.6830       1.8543
     516       1.6658       1.8176
     517       1.7308       1.7886
     518       1.7934       2.0622
     519       1.7866       1.6161
     520       1.6222       1.9459
     521       1.7157       1.3540
     522       1.6208       1.8183
     523       1.6967       1.5065
     524       1.7416       1.8085
     525       1.6658       1.7875
     526       1.6551       1.6870
     527       1.6986       1.6238
     528       1.8244       2.0942
     529       1.7696       1.6444
     530       1.8843       1.5783
     531       1.9385       1.6472
     532       2.0949       1.4811
     533       1.7755       1.9645
     534       1.6616       1.9782
     535       1.6670       2.0108
     536       1.5720       2.1059
     537       1.7233       1.8934
     538       1.6469       1.4825
     539       1.6937       1.7161
     540       1.5890       1.2371
     541       1.5307       1.6707
     542       1.7465       1.5992
     543       1.7022       1.5711
     544       1.5585       1.3797
     545       1.7090       1.7965
     546       1.7071       2.1366
     547       1.7835       1.6955
     548       1.8425       1.6483
     549       1.7437       1.8250
     550       1.7048       1.9618
     551       1.7534       1.6235
     552       1.7132       1.9991
     553       1.7311       2.1087
     554       1.8060       2.4089
     555       1.6354       1.8678
     556       1.7467       2.0317
     557       1.7532       1.7697
     558       1.7567       1.8842
     559       1.8096       2.0224
     560       1.7788       2.0143
     561       1.8136       1.7094
     562       1.8498       1.5437
     563       1.6966       1.5975
     564       1.8505       2.2200
     565       1.7112       1.8805
     566       1.7487       2.1916
     567       1.7590       1.6363
     568       2.0136       2.0671
     569       1.6148       1.8747
     570       1.7082       1.3844
     571       1.8138       2.0011
     572       1.7131       1.5665
     573       1.8663       1.4149
     574       1.8657       1.6498
     575       1.7456       1.6009
     576       1.8844       1.7090
     577       1.8987       1.9243
     578       1.6654       1.9033
     579       1.7357       1.6309
     580       1.6569       1.4902
     581       1.6351       1.3903
     582       1.7999       1.8490
     583       1.5882       1.4406
     584       1.5382       1.5233
     585       1.7823       1.8950
     586       1.6956       1.5944
     587       1.7338       2.0106
     588       1.6000       1.8035
     589       1.8102       1.7633
     590       1.8081       1.8742
     591       1.9119       1.6614
     592       1.6976       1.7068
     593       1.6135       2.1071
     594       1.7336       2.0883
     595       1.7761       2.0673
     596       1.7414       2.3019
     597       1.6724       2.1740
     598       1.9104       1.7444
     599       1.8443       1.7768
     600       1.6795       2.1177
     601       1.6178       1.6170
     602       1.6745       2.0312
     603       1.7252       2.0986
     604       1.6848       2.1256
     605       1.8259       2.2217
     606       1.6057       2.0103
     607       1.6790       2.4105
     608       1.6674       2.0205
     609       1.7210       2.2387
     610       1.8333       2.1394
     611       1.8834       1.9113
     612       1.9848       2.1298
     613       1.6306       1.9900
     614       1.6245       1.9492
     615       1.8511       1.8423
     616       1.9591       1.7673
     617       1.7652       1.9018
     618       1.6983       2.0512
     619       1.6801       1.7289
     620       1.6926       2.0848
     621       1.7313       1.9473
     622       1.8021       1.9196
     623       1.7115       1.8686
     624       1.8297       1.4295
     625       1.6556       2.1300
     626       1.5209       1.6121
     627       1.7968       1.6180
     628       1.7215       1.6688
     629       2.0284       2.0873
     630       1.7532       1.6498
     631       1.6837       1.8554
     632       1.8069       1.7305
     633       1.7406       2.1176
     634       1.6775       1.8013
     635       1.6926       1.7596
     636       1.6790       1.2999
     637       1.5645       1.5812
     638       1.7383       2.1057
     639       1.8115       1.9244
     640       1.8985       2.2581
