#Frame            fit       ligand
     246       2.9666      52.6324
     247       2.8177      52.0295
     248       2.5889      42.8173
     249       3.6166      54.0023
     250       3.1018      30.6800
     251       3.6692      42.0302
     252       4.2871      56.4672
     253       4.2065      53.8070
     254       3.2335      70.8020
     255       3.4519      48.2302
     256       5.3597      44.5281
     257       4.1993      39.7271
     258       4.8407      34.5000
     259       5.1826      48.7902
     260       7.2559      46.2628
     261       4.8677      36.6730
     262       4.7288      36.9409
     263       4.1024      38.6998
     264       5.2454      35.5962
     265       5.4331      57.8466
     266       5.3721      57.2751
     267       5.5286      59.0414
     268       4.2527      42.8507
     269       4.7605      58.1285
     270       5.2081      24.8327
     271       6.0374      34.7224
     272       4.1258      58.1439
     273       4.0912      56.7293
     274       4.0112      47.8670
     275       5.0062      29.1523
     276       5.3951      29.2911
     277       5.0635      39.8361
     278       4.0199      47.7571
     279       4.8577      55.9006
     280       6.0683      37.6164
     281       5.7380      32.2634
     282       7.2159      43.4925
     283       4.3742      40.0185
     284       4.0914      31.5166
     285       5.9928      30.8466
     286       7.8757      25.4292
     287       7.8665      50.7809
     288       4.8199      61.2857
     289       4.9188      61.6914
     290       5.2850      43.6163
     291       5.8681      38.8395
     292       7.3855      60.2791
     293       5.6995      50.3792
     294       9.5355      59.0183
     295       5.7591      43.7872
     296       4.3609      49.9406
     297       5.2458      41.2521
     298       8.2500      55.6248
     299       5.2665      49.0334
     300       4.9718      35.8591
     301       6.0699      37.1270
     302       6.8850      33.2332
     303       6.6787      33.4755
     304       7.2377      50.6951
     305       5.0408      41.1777
     306       7.3277      25.9868
     307       6.5762      28.8999
     308       4.0592      38.2377
     309       6.3312      60.1911
     310       5.0027      64.2582
     311       3.7416      48.2794
     312       4.4313      44.9382
     313       5.8873      35.1240
     314       6.7274      39.2425
     315       6.1237      42.9980
     316       9.0436      37.5816
     317       6.9021      41.1660
     318       5.8980      41.3722
     319       6.5192      44.3288
     320       7.9030      53.8486
     321       5.6457      43.2425
     322       6.2106      54.3449
     323       8.9921      44.6367
     324       6.7754      53.3360
     325       8.7980      31.3066
     326       7.4077      33.6203
     327      10.1158      40.0172
     328       9.3890      44.5362
     329       9.2077      39.8390
     330       7.4333      45.0761
     331       7.2605      44.8089
     332       7.3269      30.2954
     333       4.6139      30.5252
     334       6.3477      34.0204
     335       6.0195      34.6862
     336       5.1849      58.2933
     337       4.6860      64.2625
     338       5.1970      39.4197
     339       6.4352      33.8207
     340       5.7552      42.8159
     341       5.1311      30.2874
     342       4.7964      49.6210
     343       7.8094      56.7135
     344       8.7765      53.2816
     345       6.8764      62.3113
     346       7.3385      62.3268
     347       5.3019      47.1552
     348       5.6607      43.0529
     349       4.3569      52.0965
     350       6.5951      48.4511
     351       5.0212      68.4297
     352       6.0575      38.2185
     353       6.4496      42.8108
     354       7.2159      54.0260
     355       6.9258      15.4513
     356       5.7667      15.3994
     357       6.4960      15.7707
     358      10.0417      15.3322
