#Frame            fit       ligand
     246       8.8832      61.2628
     247       7.9124      43.2071
     248       5.6487      39.4259
     249       7.2125      54.0356
     250       6.8237      54.8976
     251       9.8596      56.0665
     252      10.2821      41.2548
     253       6.7363      47.8517
     254       8.5686      37.6135
     255       8.8991      49.0435
     256       5.0476      51.4970
     257       6.2215      52.1619
     258       8.1150      41.9782
     259       9.1692      35.5764
     260       9.9923      64.1972
     261       9.7763      42.0173
     262      10.9444      70.0373
     263      10.4584      54.6210
     264       9.8600      60.0180
     265       8.7195      48.7594
     266       9.9214      27.1497
     267      10.2298      34.5370
     268       9.6020      34.0191
     269      11.5497      21.9939
     270      10.8119      35.4713
     271       8.7011      49.0656
     272       8.3963      62.2047
     273       7.8114      57.6941
     274       6.4096      51.4022
     275       7.1673      41.6724
     276       6.6224      39.8596
     277       6.5240      41.5028
     278       7.4838      45.9799
     279       6.9846      56.2674
     280       7.8080      52.5471
     281       6.9660      56.2293
     282       8.0017      36.9359
     283       8.6245      58.6433
     284       8.1031      61.3835
     285       9.6378      64.2018
     286       7.4144      49.6415
     287       6.6611      54.3148
     288       7.2354      60.4050
     289       8.8133      46.8616
     290       6.6492      37.0153
     291       6.8378      41.3456
     292       6.1580      33.3381
     293       7.4636      50.5616
     294       5.7159      52.6794
     295       6.7304      53.4222
     296       7.3967      38.7281
     297       7.3947      41.0736
     298      10.0034      32.2934
     299       8.7952      48.1410
     300       7.5321      44.0350
     301       8.4561      40.2299
     302       7.4724      39.6071
     303       7.0434      45.6096
     304       7.6995      42.4324
     305       8.0859      56.2540
     306       7.1758      53.7372
     307       7.7759      62.6113
     308       7.4604      44.5952
     309       6.9805      42.2888
     310       8.4479      34.0991
     311       7.4841      33.9693
     312       8.1781      37.5882
     313       7.4206      41.6993
     314       8.6990      24.5095
     315       9.5103      31.1505
     316       7.4915      36.1488
     317       8.4515      47.8237
     318       7.5648      33.3985
     319       8.1769      36.5617
     320       8.1728      34.5650
     321       9.4897      27.8808
     322       9.5606      19.3536
     323       9.6621      52.4249
     324       8.2020      28.9007
     325       6.8936      43.8569
     326       7.8258      34.4359
     327       7.8249      29.7309
     328       6.8697      41.1663
     329       6.1260      39.5770
     330       6.5961      51.0172
     331       6.2175      42.6824
     332       6.8069      58.4281
     333       5.8898      47.6783
     334       7.8272      27.9978
     335       8.1226      38.4943
     336       8.1505      61.8814
     337       7.4039      56.6382
     338       8.2566      40.1207
     339      10.6017      36.1294
     340       9.1672      41.4335
     341       7.2690      44.9825
     342       7.5290      40.0107
     343       6.9047      59.4971
     344       6.4191      67.3051
     345       7.6507      33.1317
     346       8.1724      27.4744
     347       8.3992      28.6973
     348       7.5593      47.2080
     349       8.6886      60.0203
     350      10.5696      55.1862
     351       8.8500      49.4749
     352       8.3141      55.5847
     353       7.5462      51.7497
     354       6.2523      39.5203
     355       7.8480      48.8616
     356       9.3256      65.1720
     357       7.9454      31.0996
     358       7.6249      36.2037
     359      12.7919      68.6366
     360      10.2575      50.9725
     361       7.6937      53.0768
     362       7.5656      37.6970
     363       9.2025      38.9454
     364       7.6609      55.3886
     365       7.8063      49.9889
     366       8.5426      62.1316
     367       8.0158      42.6995
     368      11.0322      41.2184
     369      12.4216      47.5683
     370       7.5913      44.3224
     371       8.7077      77.7150
     372      10.7365      36.8967
     373      10.0968      40.7352
     374       9.4019      41.7108
     375       9.8062      48.6541
     376      11.1790      49.4344
     377       9.9480      57.9646
     378      10.4318      39.7775
     379      11.0244      65.0523
     380      11.1038      51.7834
     381       8.8048      51.0055
     382      10.0379      43.9556
     383       9.9054      43.7432
     384      10.1370      48.1605
     385       8.2927      45.7197
     386       6.8129      45.2600
     387       9.2402      57.9566
     388       8.1905      45.5964
     389       6.2449      44.7635
     390       6.2593      57.1266
     391       6.5485      45.4546
     392       7.8758      57.6905
     393       9.2852      48.9240
     394       6.0303      57.2207
     395       7.3104      57.3227
     396       8.1174      58.7733
     397       7.7155      47.1420
     398       8.5875      44.5735
     399       8.1591      38.0772
     400       7.6271      45.2687
     401       6.5950      58.8328
     402       6.5209      55.0497
     403       7.1120      46.4481
     404       5.7697      53.6215
     405       7.1542      49.5924
     406       6.1230      44.5562
     407       6.6903      45.2414
     408       7.8252      65.1658
     409       8.5370      60.2810
     410       7.5912      26.5784
     411       6.5342      20.2194
     412      10.1463      17.0479
     413       7.6117      26.4471
     414       8.3801      37.7749
     415       5.1735      40.0170
     416       5.3014      39.5288
     417       5.6451      48.8049
     418       5.8642      62.9743
     419       5.4532      63.9610
     420       5.8153      36.3233
     421       4.9288      42.1435
     422       6.1798      45.1226
     423       5.1513      50.8248
     424       4.9245      39.9613
     425       6.1993      43.1742
     426       6.9923      58.6662
     427       6.7149      67.3923
     428       6.5567      50.9513
     429       7.2125      48.2819
     430       7.1201      63.1290
     431       5.9010      58.3980
     432       5.9219      55.7164
     433       5.3718      43.9232
     434       5.6636      43.2878
     435       6.3806      61.8128
     436       7.2028      30.1047
     437       8.8416      32.5952
     438       8.6763      45.4073
     439       6.3543      32.4215
     440       7.1294      33.4046
     441       7.1046      28.6721
     442       7.7083      32.6181
     443       6.7852      27.3395
     444       6.8422      48.9717
     445       7.1175      42.2592
     446       5.4819      37.4116
     447       6.8185      39.7829
     448       9.7094      48.8055
     449       8.1752      63.7175
     450       8.7610      54.0400
     451      10.2271      51.6843
     452       7.8471      29.1709
     453       7.7171      50.6899
     454       7.9686      30.9238
     455       9.6549      33.0069
     456       7.4956      36.9490
     457       9.3981      36.9797
     458       6.9646      49.5546
     459       7.5358      46.7622
     460       7.0532      47.0921
     461       7.1420      48.4412
     462       7.9692      46.4382
     463       7.8467      38.0332
     464       9.3212      33.5829
     465       8.3436      40.5401
     466       8.5570      44.2550
     467       8.5048      31.4941
     468       7.6139      40.0171
     469       9.1835      32.8300
     470       5.7271      41.6435
     471       8.6507      38.7739
     472       9.2846      59.1488
     473       8.4682      62.0031
     474       8.6865      31.0650
     475      11.7998      32.8951
     476       9.9068      36.8403
     477       8.3404      43.0356
     478       9.5038      52.2138
     479      11.1129      48.5406
     480      10.0394      50.0196
     481       9.1216      47.5458
     482       9.1817      42.4699
     483       9.9390      47.7778
     484       8.7375      51.9120
     485       8.9065      48.0349
     486       8.8957      43.6146
     487       7.8095      25.6573
     488       8.5272      37.8872
     489       8.1978      50.1619
     490       6.6481      63.0181
     491       7.4334      62.8074
     492       8.4765      57.8402
     493       8.0754      67.5191
     494       8.7821      76.1962
     495       9.2359      42.8699
     496       8.4072      54.6835
     497       9.3610      49.2783
     498       8.1941      38.8728
     499      10.5691      35.2998
     500       7.9411      48.7647
     501       1.3008       2.4023
     502       1.4247       2.1278
     503       1.4855       1.7214
     504       1.5608       1.6259
     505       1.6206       1.9219
     506       1.5874       1.3903
     507       1.5660       2.1915
     508       1.4338       2.0603
     509       1.6466       2.7358
     510       1.4832       2.0076
     511       1.7035       2.0866
     512       1.8244       1.9202
     513       1.6823       2.0368
     514       1.5066       1.7515
     515       1.7834       3.7456
     516       1.8448       3.8373
     517       1.9125       2.5482
     518       1.7026       4.2066
     519       1.7441       3.4423
     520       1.8240       2.9010
     521       1.7505       3.0556
     522       1.7429       2.8248
     523       1.8095       2.7467
     524       1.7893       3.0699
     525       1.6941       3.0638
