#Frame            fit       ligand
     626       2.0316       1.5311
     627       1.8316       1.4430
     628       2.1554       1.8989
     629       2.0469       1.8075
     630       1.9458       1.3721
     631       1.9632       1.6039
     632       1.9278       1.6148
     633       1.7964       1.6341
     634       1.8711       1.3106
     635       1.9086       1.5172
     636       1.7915       1.6322
     637       1.8789       1.8022
     638       1.8387       1.6190
     639       1.9405       1.4776
     640       1.9174       1.5762
     641       2.0996       1.5300
     642       1.8687       1.4841
     643       1.9031       1.3041
     644       1.7318       1.3498
     645       1.9353       1.8708
     646       1.8642       1.4637
     647       1.9974       1.7206
     648       1.9176       1.3514
     649       1.7221       1.7772
     650       1.8527       1.3548
     651       1.8994       1.5393
     652       1.7891       1.4378
     653       1.6796       1.3746
     654       1.8012       1.3863
     655       1.5963       0.8604
     656       1.8171       1.3700
     657       1.7350       0.9246
     658       1.6518       1.2415
     659       1.7701       1.2834
     660       1.8272       0.9612
     661       1.7080       1.6167
     662       1.7456       1.7916
     663       1.7191       1.0600
     664       1.6743       1.3209
     665       1.7594       1.0902
     666       1.6579       1.3535
     667       1.8483       1.5990
     668       1.7031       0.9785
     669       1.8190       1.4315
     670       1.6207       1.3584
     671       1.6004       0.9188
     672       1.8817       1.5349
     673       1.7480       1.3307
     674       1.7321       1.1379
     675       1.8482       1.3673
     676       1.8341       1.4149
     677       1.7797       1.3853
     678       1.7350       1.2224
     679       1.7461       0.9823
     680       1.7625       1.1705
     681       1.7898       1.5730
     682       1.8120       1.5963
     683       1.7644       1.3943
     684       1.8736       1.3833
     685       1.7740       1.4708
     686       1.8118       1.5534
     687       1.5815       1.4452
     688       1.5740       1.0093
     689       1.5279       1.0864
     690       1.7221       1.1876
     691       1.7190       1.2117
     692       1.7583       1.3089
     693       1.7739       1.2611
     694       2.0218       1.3559
     695       1.7164       1.6964
     696       1.8642       1.3006
     697       1.7986       1.3637
     698       1.8851       0.6303
     699       2.1120       2.1582
     700       2.0124       1.0386
     701       2.1784       1.8613
     702       2.1292       1.4823
     703       1.9379       1.3641
     704       1.7778       1.0224
     705       1.9408       1.3853
     706       1.8353       1.2461
     707       1.9283       1.0783
     708       2.0911       1.6767
     709       2.0445       1.1987
     710       2.1647       1.3565
     711       1.9542       1.3417
     712       2.0568       1.1172
     713       1.9000       1.4777
     714       2.0013       1.4155
     715       1.8945       1.5094
     716       2.2390       1.8902
     717       2.2243       1.5444
     718       2.0585       1.3652
     719       2.0196       1.4286
     720       1.9664       1.3781
     721       1.8622       1.2452
     722       1.8035       1.1260
     723       1.9733       1.4127
     724       1.8576       1.1408
     725       2.0031       1.2888
     726       1.9451       1.3293
     727       1.6870       1.2199
     728       1.8142       1.0198
     729       1.6306       0.9527
     730       1.7796       0.8204
     731       1.7451       1.3407
     732       1.6675       1.0134
     733       1.7475       1.5322
     734       1.5687       0.6914
     735       1.6795       0.7268
     736       1.9280       0.8582
     737       1.6997       0.7199
     738       1.7517       0.7402
     739       1.6649       0.9318
     740       1.6486       1.0621
     741       1.8828       1.1995
     742       1.9588       1.3372
     743       1.7723       1.0437
     744       1.7991       0.8757
     745       1.8366       0.9597
     746       1.8087       1.1238
     747       1.8091       1.2485
     748       1.8209       1.0891
     749       2.0546       0.9074
     750       1.7675       1.2871
     751       1.7458       1.2489
     752       1.7297       1.3354
     753       1.7824       1.5405
     754       1.6794       0.9454
     755       1.7805       1.3998
     756       1.8849       1.2898
     757       1.8127       1.3378
     758       1.8171       1.0310
     759       1.6040       0.7498
     760       1.6090       0.8685
     761       1.9711       1.1860
     762       1.8744       1.2559
     763       1.6230       1.2700
     764       1.6908       1.0593
     765       1.7382       1.1143
     766       1.6873       1.5251
     767       1.8219       1.4108
     768       1.7218       1.2617
     769       1.6967       1.2515
     770       1.6578       1.4982
     771       1.7678       0.8005
     772       1.8153       1.6069
     773       1.7522       1.4269
     774       1.8671       1.6544
     775       1.7604       1.4204
     776       1.8447       1.7201
     777       1.8572       1.4961
     778       1.7796       1.3841
     779       1.8081       1.5363
     780       1.7928       1.4335
     781       1.8023       1.5031
     782       1.6057       1.1166
     783       1.5810       1.1648
     784       1.6706       1.3235
     785       1.7322       1.0531
     786       1.6584       1.2335
     787       1.8616       1.4187
     788       1.6863       1.1412
     789       1.6749       1.1662
     790       1.6843       1.4659
     791       1.9067       1.4080
     792       1.8082       0.9598
     793       1.7269       1.1878
     794       1.8892       1.6828
     795       1.6816       1.0806
     796       1.5990       1.1491
     797       1.8244       1.4673
     798       1.6872       1.5726
     799       1.7192       1.4566
     800       1.7261       1.2034
     801       1.8111       0.9315
     802       1.7229       0.9447
     803       1.7737       0.9680
     804       1.8353       1.3110
     805       1.7461       1.2967
     806       1.7500       0.8090
     807       1.7022       0.8254
     808       1.6190       0.7934
     809       1.7724       0.8195
     810       1.6825       0.6494
     811       1.6281       1.3241
     812       1.7188       1.6667
     813       1.7560       1.5233
     814       1.6144       0.6604
     815       1.7403       1.3584
     816       1.7440       1.5689
     817       1.6428       1.3910
     818       1.7490       1.1425
     819       1.7918       1.4115
     820       1.7148       1.6121
     821       1.6446       1.3764
     822       1.7542       1.4418
     823       1.6908       1.3097
     824       1.8321       1.2299
     825       1.8270       1.3824
     826       1.8093       1.6174
     827       1.8218       1.6580
     828       1.8842       1.6782
     829       1.7865       1.3643
     830       1.7618       1.5733
     831       1.7894       1.2091
     832       1.6784       1.4660
     833       1.8338       1.8510
     834       1.9477       1.5641
     835       1.7941       1.4144
     836       1.7738       1.6080
     837       1.9067       1.7804
     838       2.0077       1.6649
     839       1.8145       1.4338
     840       1.7299       1.4176
     841       1.8100       1.3315
     842       1.7727       1.5106
     843       1.8034       1.3963
     844       1.8227       1.3739
     845       1.6736       1.2806
     846       1.7542       1.6691
     847       1.9343       1.5520
     848       1.7242       1.3391
     849       1.7705       1.2758
     850       1.8022       1.6972
     851       1.9238       1.6943
     852       1.7148       1.3053
     853       2.0288       1.5232
     854       1.7808       1.3973
     855       1.9059       1.7524
     856       2.0056       1.1704
     857       1.7628       1.4480
     858       1.9714       1.1661
     859       2.0616       1.0420
     860       1.9638       1.8151
     861       2.0819       1.3219
     862       1.8121       1.5050
     863       1.8903       1.3743
     864       1.9606       1.6375
     865       1.9398       1.8252
     866       1.8936       1.8100
     867       1.7570       1.1391
     868       1.8462       1.3800
     869       1.9029       1.4944
     870       2.0115       1.5785
     871       1.8303       1.6347
     872       1.8937       1.7588
     873       1.9228       1.6701
     874       2.1664       1.9710
     875       2.0674       1.9448
     876       1.9493       2.0184
     877       2.0318       1.9924
     878       2.0578       1.8030
     879       2.1858       1.9146
     880       2.0254       2.0357
     881       2.2312       1.7047
     882       2.0281       1.8223
     883       1.9513       1.8393
     884       2.0877       1.3373
     885       1.9019       1.7113
     886       2.3059       1.0893
     887       2.1238       1.0594
     888       2.1342       1.5274
     889       1.8807       1.5209
     890       2.1136       1.2925
     891       1.9061       1.5590
     892       1.9762       1.6769
     893       1.8635       1.5164
