#Frame            fit       ligand
     535       2.1145       2.4172
     536       1.8622       2.6529
     537       1.9685       2.4131
     538       1.7265       2.5375
     539       1.9909       2.3975
     540       1.9189       2.5068
     541       2.0181       2.7812
     542       2.2010       2.4364
     543       2.1490       2.2312
     544       2.0238       2.2052
     545       1.8839       2.4509
     546       1.9656       2.3918
     547       1.9594       3.1820
     548       1.9389       2.2078
     549       1.9743       2.8350
     550       1.9575       2.9814
     551       1.8999       3.1645
     552       1.8065       2.6738
     553       1.7207       2.6576
     554       1.9364       2.3636
     555       1.7596       2.7690
     556       1.8620       2.6454
     557       1.9876       2.5324
     558       1.9877       2.3437
     559       2.1405       2.6575
     560       1.8261       3.0039
     561       2.0490       3.0457
     562       1.9947       3.0538
     563       2.0085       2.4770
     564       2.1699       2.7008
     565       1.9700       2.4235
     566       2.0754       2.2207
     567       2.1299       1.9417
     568       2.1540       1.7572
     569       2.1778       3.7490
     570       2.4715       4.3232
     571       2.0710       3.4111
     572       2.1221       3.7968
     573       2.0739       2.8199
     574       1.9987       2.9192
     575       1.9078       2.9340
     576       1.9563       3.6720
     577       1.9106       2.8340
     578       1.9871       3.2028
     579       2.0828       2.8657
     580       1.9859       2.9963
     581       1.9664       2.4913
     582       1.9005       2.7766
     583       2.3224       3.8942
     584       2.0353       3.2203
     585       2.1033       3.4239
     586       2.0719       3.5204
     587       2.0371       2.5537
     588       2.0748       2.7142
     589       1.9923       2.5534
     590       1.9623       2.9668
     591       1.9731       3.0597
     592       1.9385       3.4938
     593       1.9554       3.3057
     594       2.0072       2.4690
     595       1.9767       2.9416
     596       2.2578       3.4019
     597       2.0857       3.7198
     598       2.1288       2.8506
     599       2.1838       2.9851
     600       1.8381       2.9171
     601       2.0687       2.7233
     602       1.9209       3.2401
     603       2.0724       2.9489
     604       2.0150       2.9784
     605       2.1766       2.7606
     606       2.1545       2.6278
     607       2.1077       3.0125
     608       2.1716       3.3263
     609       1.9416       3.1944
     610       2.0451       2.7875
     611       2.1554       2.7319
