#Frame            fit       ligand
     373       1.9108       1.2843
     374       1.8857       0.9825
     375       1.9577       1.1674
     376       1.6785       1.0727
     377       1.7992       1.3705
     378       1.7069       1.1159
     379       1.9131       1.2969
     380       1.8335       1.2565
     381       1.8091       1.2436
     382       1.7367       1.2303
     383       1.8347       1.3922
     384       1.6568       1.7859
     385       1.9645       1.5616
     386       1.7659       1.6112
     387       1.7650       1.3300
     388       1.6320       1.3779
     389       1.7957       1.6154
     390       1.8174       1.3166
     391       1.7002       1.2601
     392       1.6791       1.7903
     393       1.7702       1.5294
     394       1.9059       1.4311
     395       1.9642       1.5666
     396       1.9191       1.2311
     397       2.0119       1.1760
     398       1.8285       1.3982
     399       1.9275       1.9172
     400       1.9654       1.4873
     401       1.6827       1.3064
     402       1.8888       1.2782
     403       1.9116       1.4355
     404       1.9176       1.5371
     405       1.7353       1.2548
     406       1.8237       1.5377
     407       1.6108       1.2231
     408       1.7537       1.3782
     409       1.8445       1.4208
     410       1.8803       1.3549
     411       1.9781       1.2660
     412       1.8029       1.5200
     413       1.6118       1.4278
     414       1.6391       1.3000
     415       1.6479       1.1854
     416       1.7922       1.5062
     417       1.8262       1.2881
     418       1.6597       1.4688
     419       1.6771       1.2443
     420       1.7160       1.4689
     421       1.8729       1.4008
     422       1.7849       1.2190
     423       1.8138       1.3326
     424       1.7662       1.3204
     425       1.8725       1.2410
     426       1.7048       1.2612
     427       1.8082       1.1994
     428       2.0418       1.3834
     429       1.8863       1.3521
     430       1.8204       1.4119
     431       1.9508       1.8850
     432       1.7567       1.1209
     433       1.7026       1.1352
     434       1.7971       1.3068
     435       1.8077       1.3741
     436       1.8110       1.2553
     437       1.7602       1.3303
     438       1.7871       1.3096
     439       1.7358       1.2333
     440       1.9440       1.2505
     441       1.8444       1.4586
     442       1.6696       1.3222
     443       1.8229       1.4330
     444       1.8365       1.2574
     445       1.7516       1.2788
     446       1.7469       1.5045
     447       1.7342       1.1226
     448       1.7914       1.3450
     449       1.7423       1.3637
     450       1.6558       1.3684
     451       1.7584       1.3735
     452       1.8727       1.3575
     453       1.8473       1.1735
     454       1.8380       1.3168
     455       1.8561       1.0903
     456       1.9340       1.6469
     457       1.8527       1.7337
     458       1.9465       1.5992
     459       1.8999       1.4565
     460       1.9121       1.3053
     461       1.8289       1.1920
     462       1.8325       1.1951
     463       1.8062       1.1307
     464       1.8681       1.4169
     465       1.7461       1.3003
     466       1.8137       1.3471
     467       1.8185       1.1638
     468       1.8603       1.2010
     469       1.9494       1.0999
     470       1.9595       1.1434
     471       1.8950       1.5117
     472       1.7328       1.4660
     473       1.9025       1.5070
     474       2.0109       1.5104
     475       1.8505       1.1407
     476       1.8905       1.1996
     477       1.7433       1.1615
     478       1.9530       1.1949
     479       1.9252       1.1032
     480       1.9421       1.2851
     481       2.1860       1.1189
     482       1.9607       1.4180
     483       2.1565       1.2934
     484       1.8611       1.1604
     485       1.8369       1.4649
     486       1.7760       1.3180
     487       1.8544       1.3800
     488       1.8602       1.3359
     489       1.9257       1.0803
     490       1.9560       1.2164
     491       1.8233       1.5090
     492       1.8897       1.5463
     493       1.9285       1.7327
     494       1.9102       1.4571
     495       1.7902       1.5751
     496       1.7608       1.5823
     497       1.9448       1.3377
     498       1.8529       1.1920
     499       1.8316       1.3355
     500       2.0347       1.8199
     501       1.3047       0.8745
     502       1.3832       1.4702
     503       1.3419       0.8624
     504       1.4051       0.7511
     505       1.4937       0.9564
     506       1.3899       1.0329
     507       1.4487       1.0586
     508       1.4936       0.9957
     509       1.5783       1.2820
     510       1.5781       0.6662
     511       1.5388       0.6495
     512       1.6955       0.7372
     513       1.7106       0.9726
     514       1.6875       0.9014
     515       1.6616       0.8961
     516       1.7490       0.6659
     517       1.8004       0.8010
     518       1.6672       1.0071
     519       1.6102       1.0551
     520       1.6685       1.1197
     521       1.6202       0.8760
     522       1.7140       1.0401
     523       1.6500       1.0126
     524       1.6967       0.8743
     525       1.6540       1.0566
     526       1.6696       0.8687
     527       1.6207       0.7514
     528       1.7215       0.9942
     529       1.5890       1.2638
     530       1.6424       0.7726
     531       1.6101       0.8322
     532       1.6519       0.8017
     533       1.6494       0.9656
     534       1.6734       0.8274
     535       1.6340       1.0062
     536       1.6072       1.0290
     537       1.7093       1.3297
     538       1.5633       1.0933
     539       1.6204       1.2563
     540       1.7792       1.0147
     541       1.7380       0.9579
     542       1.8555       1.4134
     543       1.7801       1.4841
     544       1.8608       1.0662
     545       1.7410       1.2742
     546       1.9012       1.1580
     547       1.6969       0.9588
     548       1.6518       0.9120
     549       1.6428       1.0111
     550       1.8503       0.6542
     551       1.6269       0.9644
     552       1.5603       1.2007
     553       1.5391       1.2275
     554       1.6554       1.3970
     555       1.7307       1.1789
     556       1.7178       1.1023
     557       1.7081       0.8849
     558       1.6193       1.3400
     559       1.6307       1.1715
     560       1.7992       1.0253
     561       1.8746       1.4223
     562       1.9105       1.4002
     563       1.6052       1.1731
     564       1.6732       1.0094
     565       1.8256       1.0903
     566       1.8220       1.0760
     567       1.7072       1.6403
     568       1.5981       1.1581
